0.068125 0.07525 0.077625 0.0788125 0.079525 0.0797625 0.0798813 0.0799525 0.0799763 0.0799881 0.0799953 0.0799976 0.0799988 0.0799995 0.0799998 0.0799999 0.08 0.08 0.08 0.08 2 2 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08  10.3789 -1823.37
0.068125 0.07525 0.077625 0.0788125 0.079525 0.0797625 0.0798813 0.0799525 0.0799763 0.0799881 0.0799953 0.0799976 0.0799988 0.0799995 0.0799998 0.0799999 0.08 0.08 0.08 0.08 1.99998 1.99998 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.04 0.064 0.072 0.076 0.0784 0.0792 0.0796 0.07984 0.07992 0.07996 0.079984 0.079992 0.079996 0.0799984 0.0799992 0.0799996 0.0799998 0.0799999 0.08 0.08 0.04 0.064 0.072 0.076 0.0784 0.0792 0.0796 0.07984 0.07992 0.07996 0.079984 0.079992 0.079996 0.0799984 0.0799992 0.0799996 0.0799998 0.0799999 0.08 0.08  10.2366 -1823.37
0.0340625 0.0602 0.0698625 0.0748719 0.0779345 0.0789649 0.0794818 0.0797926 0.0798963 0.0799481 0.0799793 0.0799896 0.0799948 0.0799979 0.079999 0.0799995 0.0799998 0.0799999 0.0799999 0.08 1.99998 1.99998 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.04 0.064 0.072 0.076 0.0784 0.0792 0.0796 0.07984 0.07992 0.07996 0.079984 0.079992 0.079996 0.0799984 0.0799992 0.0799996 0.0799998 0.0799999 0.08 0.08 0.04 0.064 0.072 0.076 0.0784 0.0792 0.0796 0.07984 0.07992 0.07996 0.079984 0.079992 0.079996 0.0799984 0.0799992 0.0799996 0.0799998 0.0799999 0.08 0.08  10.1727 -1823.37
0.0340625 0.0602 0.0698625 0.0748719 0.0779345 0.0789649 0.0794818 0.0797926 0.0798963 0.0799481 0.0799793 0.0799896 0.0799948 0.0799979 0.079999 0.0799995 0.0799998 0.0799999 0.0799999 0.08 1.99996 1.99996 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.04 0.064 0.072 0.076 0.0784 0.0792 0.0796 0.07984 0.07992 0.07996 0.079984 0.079992 0.079996 0.0799984 0.0799992 0.0799996 0.0799998 0.0799999 0.08 0.08 0.02 0.0512 0.0648 0.0722 0.076832 0.078408 0.079202 0.0796803 0.0798401 0.07992 0.079968 0.079984 0.079992 0.0799968 0.0799984 0.0799992 0.0799997 0.0799998 0.0799999 0.08  10.1258 -1823.37
0.0170313 0.04816 0.0628763 0.0711283 0.0763758 0.0781752 0.0790844 0.079633 0.0798164 0.0799082 0.0799633 0.0799816 0.0799908 0.0799963 0.0799982 0.0799991 0.0799996 0.0799998 0.0799999 0.08 1.99996 1.99996 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.04 0.064 0.072 0.076 0.0784 0.0792 0.0796 0.07984 0.07992 0.07996 0.079984 0.079992 0.079996 0.0799984 0.0799992 0.0799996 0.0799998 0.0799999 0.08 0.08 0.02 0.0512 0.0648 0.0722 0.076832 0.078408 0.079202 0.0796803 0.0798401 0.07992 0.079968 0.079984 0.079992 0.0799968 0.0799984 0.0799992 0.0799997 0.0799998 0.0799999 0.08  10.0829 -1823.37
0.0170313 0.04816 0.0628763 0.0711283 0.0763758 0.0781752 0.0790844 0.079633 0.0798164 0.0799082 0.0799633 0.0799816 0.0799908 0.0799963 0.0799982 0.0799991 0.0799996 0.0799998 0.0799999 0.08 1.99996 1.99996 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.04 0.064 0.072 0.076 0.0784 0.0792 0.0796 0.07984 0.07992 0.07996 0.079984 0.079992 0.079996 0.0799984 0.0799992 0.0799996 0.0799998 0.0799999 0.08 0.08 0.01 0.04096 0.05832 0.06859 0.0752954 0.0776239 0.078806 0.079521 0.0797602 0.0798801 0.079952 0.079976 0.079988 0.0799952 0.0799976 0.0799988 0.0799995 0.0799998 0.0799999 0.08  10.0496 -1823.37
0.00851563 0.038528 0.0565886 0.0675719 0.0748483 0.0773935 0.078689 0.0794737 0.0797366 0.0798682 0.0799473 0.0799736 0.0799868 0.0799947 0.0799974 0.0799987 0.0799995 0.0799997 0.0799999 0.0799999 1.99996 1.99996 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.08 0.04 0.064 0.072 0.076 0.0784 0.0792 0.0796 0.07984 0.07992 0.07996 0.079984 0.079992 0.079996 0.0799984 0.0799992 0.0799996 0.0799998 0.0799999 0.08 0.08 0.01 0.04096 0.05832 0.06859 0.0752954 0.0776239 0.078806 0.079521 0.0797602 0.0798801 0.079952 0.079976 0.079988 0.0799952 0.0799976 0.0799988 0.0799995 0.0799998 0.0799999 0.08  10.0186 -1823.37
